"","_id","bonusPointsEarned","bonusPointsEarnedReason","createDate","dateScanned","finishedDate","modifyDate","pointsAwardedDate","pointsEarned...9","purchaseDate","purchasedItemCount","barcode","description","finalPrice","itemPrice","needsFetchReview","partnerItemId","preventTargetGapPoints","quantityPurchased","userFlaggedBarcode","userFlaggedNewItem","userFlaggedPrice","userFlaggedQuantity","needsFetchReviewReason","pointsNotAwardedReason","pointsPayerId","rewardsGroup","rewardsProductPartnerId","userFlaggedDescription","originalMetaBriteBarcode","originalMetaBriteDescription","brandCode","competitorRewardsGroup","discountedItemPrice","originalReceiptItemText","itemNumber","originalMetaBriteQuantityPurchased","pointsEarned...38","targetPrice","competitiveProduct","originalFinalPrice","originalMetaBriteItemPrice","deleted","priceAfterCoupon","metabriteCampaignId","rewardsReceiptStatus","totalSpent","userId"
"3978","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"GMIEES LCKYCART","10.99","10.99",NA,"1022",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.99","GMIEES LCKYCART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3979","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"BC DLGHTS-BRS MX0.99","0.79","0.79",NA,"1024",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BETTY CROCKER",NA,"0.79","BC DLGHTS-BRS MX0.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3980","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"BC HRSHYCHOC FRST","1.98","1.98",NA,"1026",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.98","BC HRSHYCHOC FRST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3981","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"311111434807","CHEX CEREAL MEDIUM SIZE","1.49","1.49",NA,"1028",NA,1,NA,NA,NA,NA,NA,"Action not allowed for user and CPG","5332f5f3e4b03c9a25efd0ae","CHEX CEREAL MEDIUM SIZE","5332f5f3e4b03c9a25efd0ae",NA,NA,NA,"CHEX",NA,"1.49","GMILLS CHEX",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"CHEX CEREAL MEDIUM SIZE","FINISHED","716.50","600b39ce50b331119438562a"
"3982","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"016000877009","General Mills Breakfast Packs Rte Cereal - 9.14Oz","2.49","2.49",NA,"1030",NA,1,NA,NA,NA,NA,NA,"Action not allowed for user and CPG","5332f5f3e4b03c9a25efd0ae","GM CEREAL VARIETY PACKS","5332f5f3e4b03c9a25efd0ae",NA,NA,NA,"GENERAL MILLS",NA,"2.49","GM CEREAL RICE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GM CEREAL VARIETY PACKS","FINISHED","716.50","600b39ce50b331119438562a"
"3983","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"GM CEREALCRN","2.49","2.49",NA,"1032",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.49","GM CEREALCRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3984","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"BC PEANUT BUTTER","3.79","3.79",NA,"1034",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.79","BC PEANUT BUTTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3985","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"JACK LINKSORIGINA","5.99","5.99",NA,"1036",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.99","JACK LINKSORIGINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3986","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"TROLLISOU","6.98","6.98",NA,"1038",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.98","TROLLISOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3987","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"KRAFTVELVEETA SHE","5.99","5.99",NA,"1040",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.99","KRAFTVELVEETA SHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3988","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"511111802358","CRACKER BARREL","28.14","28.14",NA,"1042",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,"559c2234e4b06aca36af13c6",NA,NA,NA,"CRACKER BARREL",NA,"28.14","CRCKR BRL",NA,NA,"140.7",NA,FALSE,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3989","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"ORBITGUM","6.45","6.45",NA,"1046",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.45","ORBITGUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3990","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"CHEEZIT CRCKR","6.49","6.49",NA,"1048",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHEEZ-IT",NA,"6.49","CHEEZIT CRCKR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3991","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"Cranberry Sunshine","4.98","4.98",NA,"1050",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.98","SUNSHINE C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3992","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"025500005188","Folgers Classic Roast Medium Roast Ground Coffee","9.99","9.99",NA,"1052",NA,1,NA,NA,NA,NA,NA,NA,NA,"SWISS MISS CAFÉ","5e825d64f221c312e698a62a",NA,NA,NA,"FOLGERS","MAXWELL HOUSE GROUND COFFEE","9.99","FOLGERS COFF CLSC",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3993","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"FOLGERS COFFEE","9.99","9.99",NA,"1054",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,"FOLGERS","MAXWELL HOUSE GROUND COFFEE","9.99","FOLGERS COFFEE",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3994","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"029000016156","PLANTERS Deluxe Salted Whole Cashews - 18.25oz","14.99","14.99",NA,"1058",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,"PLANTERS",NA,"14.99","PLNTR CASHEWS33OZ",NA,NA,"75.0",NA,NA,NA,NA,NA,NA,"PLANTERS CASHEWS","FINISHED","716.50","600b39ce50b331119438562a"
"3995","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"KLLGO FUN PACK CRL","4.99","4.99",NA,"1062",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.99","KLLGO FUN PACK CRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3996","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"044600020020","Fresh Step Scented Non","5.99","5.99",NA,"1068",NA,1,NA,NA,NA,NA,NA,"Action not allowed for user and CPG","5eebc5412455c97a877ef382","FRESH STEP CAT LITTER 13LBS AND SMALLER","5eebc5412455c97a877ef382",NA,NA,NA,"FRESH STEP",NA,"5.99","FRH S AFK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRESH STEP CAT LITTER 13LBS AND SMALLER","FINISHED","716.50","600b39ce50b331119438562a"
"3997","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"MFP HPP P FF SPS","2.99","2.99",NA,"1070",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.99","MFP HPP P FF SPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3998","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"PLNTRCASHEWS33OZ","14.99","14.99",NA,"1075",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.99","PLNTRCASHEWS33OZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"3999","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"KLLGO FUN PACKCRL","4.99","4.99",NA,"1077",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.99","KLLGO FUN PACKCRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4000","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"FRUITY SNACKS","5.99","5.99",NA,"1080",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.99","FRUITY SNACKS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4001","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"PRG US ORG CRISPS","2.99","2.99",NA,"1081",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRINGLES",NA,"2.99","PRG US ORG CRISPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4002","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"PRINGLES CRISPS","2.99","2.99",NA,"1082",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRINGLES",NA,"2.99","PRINGLES CRISPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4003","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"KLLGG S CEREAL","4.99","4.99",NA,"1083",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KELLOGG'S",NA,"4.99","KLLGG S CEREAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4004","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"MARTINELLI","4.98","4.98",NA,"1084",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARTINELLI'S",NA,"4.98","MARTINELLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4005","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"MARTINELLIS SPARKL","2.49","2.49",NA,"1085",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.49","MARTINELLIS SPARKL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4006","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"041321006357","WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351","3.29","3.29",NA,"1086",NA,1,NA,NA,NA,NA,NA,"Action not allowed for user and CPG","5e825d64f221c312e698a62a","WISHBONE SALAD DRESSING","5e825d64f221c312e698a62a",NA,NA,NA,"WISHBONE",NA,"3.29","WISHBONE RUSSIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WISHBONE SALAD DRESSING","FINISHED","716.50","600b39ce50b331119438562a"
"4007","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"041695951130","BRSW FIG SHLF STBL PRSR JAR 12 OZ","5.49","5.49",NA,"1089",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,"BRASWELL'S",NA,"5.49","BRASWELL DRSSNGVI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4008","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,"048001213517","BST FDS SPRD MYNS JAR 30 FL OZ","4.28","4.28",NA,"1091",NA,1,NA,NA,NA,NA,NA,NA,NA,"BEST FOODS MAYONNAISE","559c2234e4b06aca36af13c6",NA,NA,NA,"HELLMANN'S/BEST FOODS",NA,"4.28","BEST FOODS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEST FOODS MAYONNAISE","FINISHED","716.50","600b39ce50b331119438562a"
"4009","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"CMPBL CRM","1.98","1.98",NA,"1093",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMPBELL'S",NA,"1.98","CMPBL CRM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4010","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"MC GRILLMATES","1.99","1.99",NA,"1095",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCCORMICK GRILL MATES","A.1. DRY RUB","1.99","MC GRILLMATES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4011","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"MC GRILLMATES","1.99","1.99",NA,"1096",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCCORMICK GRILL MATES","A.1. DRY RUB","1.99","MC GRILLMATES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4012","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"LINDSAYOL","2.58","2.58",NA,"1097",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.58","LINDSAYOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4013","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"LINDSAYOL","2.58","2.58",NA,"1098",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.58","LINDSAYOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4014","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"DBT SAUSAG","6.98","6.98",NA,"1099",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.98","DBT SAUSAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4015","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"HVRSLD DRSG36 FZ","7.49","7.49",NA,"1100",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.49","HVRSLD DRSG36 FZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4016","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"HVRCUPSORIGINAL","5.49","5.49",NA,"1101",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.49","HVRCUPSORIGINAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4017","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"KITCHEN A","2.08","2.08",NA,"1102",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SIGNATURE KITCHEN",NA,"2.08","KITCHEN A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4018","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"BGLVV EARL GREY TEA","4.69","4.69",NA,"1103",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.69","BGLVV EARL GREY TEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
"4019","600b39f60a720f053500000e",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-22 14:47:50,2021-01-22 14:47:50,2021-01-22 14:58:20,2021-01-22 15:00:33,2021-01-22 14:58:20,"1708.0",2021-01-21 18:00:00,133,NA,"VNELCHS CON","2.98","2.98",NA,"1104",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.98","VNELCHS CON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","716.50","600b39ce50b331119438562a"
